DataelementID,Period,orgUnitID,categoryOptionComboID,AttributeOptionComboID,Value
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,TcbPwuDGR7C,JVafaPfopJf,3
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,Ba3F9Cdo4TM,JVafaPfopJf,7
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,hrDvHLgNfrf,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,pjkXBdgweKp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,UmKpnaBWKNG,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,mR4xiOSrCOb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,Wl6Xe4IRe5N,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,B3YJoWLCkue,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,XkXgVeD7zWW,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,nVgwQTwVWng,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,oDCkdeCOlft,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,Xv7byNPl3sp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,mKoxFv2cCli,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,mGvZHOcps52,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,i9oC3RD2uGE,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,UBAW8zO2PXf,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,CUcChuyrJO2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,WCUwCrmtbTo,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,WalMMpT8Ue2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,MEG4maaWoA7,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,dsq0QpQMPj0,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,FKErASt2t1z,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,dVZwJhviGrl,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,uQJ2RFlLZ8L,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,Gi32xq0roZx,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,RtzNjHlVYXH,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Un4HBrLeeZR,ru0hDqbhyku,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,wQEJHaLbSn1,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,hOmBYbgBZ0O,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,oMV1pF48ZLc,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,qbFLLU6Fimz,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,yuVedHVF5au,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,SkrleMTebAa,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,e6laBt0a4H5,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,g0Y3klhGDYM,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,vG5FAcGH9US,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Un4HBrLeeZR,qaqq0s49le3,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Un4HBrLeeZR,b1veZoOczoR,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Un4HBrLeeZR,FR9ZDmeA4Az,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Un4HBrLeeZR,jBJaVu6svtP,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Un4HBrLeeZR,xxGho4palSB,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,YVmIiOo8V17,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,HDhg4LTHBRa,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,rAvlLbG5dAb,JVafaPfopJf,2
kznQBykTtJt,2021Q3,Un4HBrLeeZR,dpFsZrc6Ffc,JVafaPfopJf,1
kznQBykTtJt,2021Q3,Un4HBrLeeZR,A30fQSASmum,JVafaPfopJf,6
kznQBykTtJt,2021Q3,Un4HBrLeeZR,d7veFTMK1Jw,JVafaPfopJf,6
kznQBykTtJt,2021Q3,Un4HBrLeeZR,I0zEWK2C11q,JVafaPfopJf,4
kznQBykTtJt,2021Q3,Un4HBrLeeZR,RKp8rxNgQAX,JVafaPfopJf,10
kznQBykTtJt,2021Q3,Un4HBrLeeZR,MRnYv4nt5gc,JVafaPfopJf,7
kznQBykTtJt,2021Q3,Un4HBrLeeZR,wOxLLZhNrPi,JVafaPfopJf,3
kznQBykTtJt,2021Q3,Un4HBrLeeZR,ONQ9uSvOkGB,JVafaPfopJf,2
kznQBykTtJt,2021Q3,Un4HBrLeeZR,U9R0CAPL0AS,JVafaPfopJf,3
kznQBykTtJt,2021Q3,Un4HBrLeeZR,vIZW4Jv7qqy,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,bQY52yJFcaj,JVafaPfopJf,1
kznQBykTtJt,2021Q3,Un4HBrLeeZR,sjBprG9Atqw,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,Cz8TfD9G4NS,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,hX01YQ8Xd0A,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,Slv7vEZKRXb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,X3iUwZMRbpC,JVafaPfopJf,1
kznQBykTtJt,2021Q3,Un4HBrLeeZR,ABHnQuSJzZJ,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,PRsdy4olkFE,JVafaPfopJf,2
kznQBykTtJt,2021Q3,Un4HBrLeeZR,TcbPwuDGR7C,JVafaPfopJf,3
kznQBykTtJt,2021Q3,Un4HBrLeeZR,Ba3F9Cdo4TM,JVafaPfopJf,8
kznQBykTtJt,2021Q3,Un4HBrLeeZR,hrDvHLgNfrf,JVafaPfopJf,1
kznQBykTtJt,2021Q3,Un4HBrLeeZR,pjkXBdgweKp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,UmKpnaBWKNG,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,mR4xiOSrCOb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,Wl6Xe4IRe5N,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,B3YJoWLCkue,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,XkXgVeD7zWW,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,nVgwQTwVWng,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,oDCkdeCOlft,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,Xv7byNPl3sp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,mKoxFv2cCli,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,mGvZHOcps52,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,i9oC3RD2uGE,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,UBAW8zO2PXf,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,CUcChuyrJO2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,WCUwCrmtbTo,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,WalMMpT8Ue2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,MEG4maaWoA7,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,dsq0QpQMPj0,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,FKErASt2t1z,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,dVZwJhviGrl,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,uQJ2RFlLZ8L,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,Gi32xq0roZx,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,RtzNjHlVYXH,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Un4HBrLeeZR,ru0hDqbhyku,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,wQEJHaLbSn1,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,hOmBYbgBZ0O,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,oMV1pF48ZLc,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,qbFLLU6Fimz,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,yuVedHVF5au,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,SkrleMTebAa,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,e6laBt0a4H5,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,g0Y3klhGDYM,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,vG5FAcGH9US,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Un4HBrLeeZR,qaqq0s49le3,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,jhr1a0ZjOMG,b1veZoOczoR,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,jhr1a0ZjOMG,FR9ZDmeA4Az,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,jhr1a0ZjOMG,jBJaVu6svtP,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,jhr1a0ZjOMG,xxGho4palSB,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,YVmIiOo8V17,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,HDhg4LTHBRa,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,rAvlLbG5dAb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,dpFsZrc6Ffc,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,A30fQSASmum,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,d7veFTMK1Jw,JVafaPfopJf,10
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,I0zEWK2C11q,JVafaPfopJf,13
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,RKp8rxNgQAX,JVafaPfopJf,16
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,MRnYv4nt5gc,JVafaPfopJf,12
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,wOxLLZhNrPi,JVafaPfopJf,15
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,ONQ9uSvOkGB,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,U9R0CAPL0AS,JVafaPfopJf,3
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,vIZW4Jv7qqy,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,bQY52yJFcaj,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,sjBprG9Atqw,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,Cz8TfD9G4NS,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,hX01YQ8Xd0A,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,Slv7vEZKRXb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,X3iUwZMRbpC,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,ABHnQuSJzZJ,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,PRsdy4olkFE,JVafaPfopJf,3
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,TcbPwuDGR7C,JVafaPfopJf,6
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,Ba3F9Cdo4TM,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,hrDvHLgNfrf,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,pjkXBdgweKp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,UmKpnaBWKNG,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,mR4xiOSrCOb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,Wl6Xe4IRe5N,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,B3YJoWLCkue,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,XkXgVeD7zWW,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,nVgwQTwVWng,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,oDCkdeCOlft,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,Xv7byNPl3sp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,mKoxFv2cCli,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,mGvZHOcps52,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,i9oC3RD2uGE,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,UBAW8zO2PXf,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,CUcChuyrJO2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,WCUwCrmtbTo,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,WalMMpT8Ue2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,MEG4maaWoA7,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,dsq0QpQMPj0,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,FKErASt2t1z,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,dVZwJhviGrl,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,uQJ2RFlLZ8L,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,Gi32xq0roZx,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,RtzNjHlVYXH,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,jhr1a0ZjOMG,ru0hDqbhyku,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,wQEJHaLbSn1,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,hOmBYbgBZ0O,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,oMV1pF48ZLc,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,qbFLLU6Fimz,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,yuVedHVF5au,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,SkrleMTebAa,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,e6laBt0a4H5,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,g0Y3klhGDYM,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,vG5FAcGH9US,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,jhr1a0ZjOMG,qaqq0s49le3,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,jhr1a0ZjOMG,b1veZoOczoR,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,jhr1a0ZjOMG,FR9ZDmeA4Az,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,jhr1a0ZjOMG,jBJaVu6svtP,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,jhr1a0ZjOMG,xxGho4palSB,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,YVmIiOo8V17,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,HDhg4LTHBRa,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,rAvlLbG5dAb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,dpFsZrc6Ffc,JVafaPfopJf,1
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,A30fQSASmum,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,d7veFTMK1Jw,JVafaPfopJf,10
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,I0zEWK2C11q,JVafaPfopJf,13
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,RKp8rxNgQAX,JVafaPfopJf,17
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,MRnYv4nt5gc,JVafaPfopJf,12
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,wOxLLZhNrPi,JVafaPfopJf,15
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,ONQ9uSvOkGB,JVafaPfopJf,2
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,U9R0CAPL0AS,JVafaPfopJf,3
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,vIZW4Jv7qqy,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,bQY52yJFcaj,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,sjBprG9Atqw,JVafaPfopJf,1
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,Cz8TfD9G4NS,JVafaPfopJf,1
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,hX01YQ8Xd0A,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,Slv7vEZKRXb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,X3iUwZMRbpC,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,ABHnQuSJzZJ,JVafaPfopJf,1
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,PRsdy4olkFE,JVafaPfopJf,3
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,TcbPwuDGR7C,JVafaPfopJf,6
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,Ba3F9Cdo4TM,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,hrDvHLgNfrf,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,pjkXBdgweKp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,UmKpnaBWKNG,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,mR4xiOSrCOb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,Wl6Xe4IRe5N,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,B3YJoWLCkue,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,XkXgVeD7zWW,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,nVgwQTwVWng,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,oDCkdeCOlft,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,Xv7byNPl3sp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,mKoxFv2cCli,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,mGvZHOcps52,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,i9oC3RD2uGE,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,UBAW8zO2PXf,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,CUcChuyrJO2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,WCUwCrmtbTo,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,WalMMpT8Ue2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,MEG4maaWoA7,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,dsq0QpQMPj0,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,FKErASt2t1z,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,dVZwJhviGrl,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,uQJ2RFlLZ8L,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,Gi32xq0roZx,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,RtzNjHlVYXH,JVafaPfopJf,0
kznQBykTtJt,2021Q3,jhr1a0ZjOMG,ru0hDqbhyku,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,wQEJHaLbSn1,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,hOmBYbgBZ0O,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,oMV1pF48ZLc,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,qbFLLU6Fimz,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,yuVedHVF5au,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,SkrleMTebAa,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,e6laBt0a4H5,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,g0Y3klhGDYM,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,vG5FAcGH9US,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,jhr1a0ZjOMG,qaqq0s49le3,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,sCW9Khr0QzY,b1veZoOczoR,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,sCW9Khr0QzY,FR9ZDmeA4Az,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,sCW9Khr0QzY,jBJaVu6svtP,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,sCW9Khr0QzY,xxGho4palSB,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,YVmIiOo8V17,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,HDhg4LTHBRa,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,rAvlLbG5dAb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,dpFsZrc6Ffc,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,A30fQSASmum,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,d7veFTMK1Jw,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,I0zEWK2C11q,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,RKp8rxNgQAX,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,MRnYv4nt5gc,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,wOxLLZhNrPi,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,ONQ9uSvOkGB,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,U9R0CAPL0AS,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,vIZW4Jv7qqy,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,bQY52yJFcaj,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,sjBprG9Atqw,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,Cz8TfD9G4NS,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,hX01YQ8Xd0A,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,Slv7vEZKRXb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,X3iUwZMRbpC,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,ABHnQuSJzZJ,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,PRsdy4olkFE,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,TcbPwuDGR7C,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,Ba3F9Cdo4TM,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,hrDvHLgNfrf,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,pjkXBdgweKp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,UmKpnaBWKNG,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,mR4xiOSrCOb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,Wl6Xe4IRe5N,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,B3YJoWLCkue,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,XkXgVeD7zWW,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,nVgwQTwVWng,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,oDCkdeCOlft,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,Xv7byNPl3sp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,mKoxFv2cCli,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,mGvZHOcps52,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,sCW9Khr0QzY,i9oC3RD2uGE,JVafaPfopJf,0
